rqie ,millisec_mid,trade_size,trade_price
20070620,50555000,100,38.81999969
20070620,50555000,1500,38.81999969
20070620,50555000,100,38.81999969
20070620,50555000,400,38.81999969
20070620,50555000,100,38.81999969
20070620,50555000,100,38.81999969
20070620,50556000,100,38.81999969
20070620,50559000,100,38.81999969
20070620,50601000,100,38.81999969
20070620,50603000,400,38.81000137
20070620,50614000,100,38.81999969
20070620,50615000,100,38.81000137
20070620,50615000,100,38.81000137
20070620,50634000,100,38.81000137
20070620,50638000,100,38.81999969
20070620,50638000,100,38.81999969
20070620,50638000,900,38.81999969
20070620,50638000,100,38.81999969
20070620,50638000,100,38.81999969
20070620,50638000,200,38.81999969
20070620,50663000,100,38.81999969
20070620,50693000,100,38.83000183
20070620,50694000,200,38.83000183
20070620,50703000,100,38.83000183
20070620,50711000,100,38.84000015
20070620,50722000,200,38.83000183
20070620,50724000,500,38.81999969
20070620,50724000,100,38.83000183
20070620,50724000,100,38.83000183
20070620,50731000,200,38.83000183
20070620,50732000,100,38.83000183
20070620,50742000,200,38.84000015
20070620,50764000,100,38.84000015
20070620,50765000,200,38.84000015
20070620,50765000,300,38.84000015
20070620,50802000,400,38.83000183
20070620,50867000,100,38.83000183
20070620,50867000,100,38.84999847
20070620,50872000,100,38.84000015
20070620,50875000,100,38.84999847
20070620,50882000,800,38.84999847
20070620,50883000,100,38.84999847
20070620,50883000,500,38.84999847
20070620,50883000,200,38.86000061
20070620,50883000,100,38.86000061
20070620,50884000,100,38.86000061
20070620,50884000,300,38.86000061
20070620,50884000,100,38.86000061
20070620,50884000,100,38.86000061
20070620,50885000,300,38.86000061
20070620,50885000,200,38.86000061
20070620,50885000,100,38.86000061
20070620,50885000,200,38.86000061
20070620,50885000,100,38.86999893
20070620,50886000,100,38.88000107
20070620,50886000,100,38.88000107
20070620,50886000,200,38.88000107
20070620,50886000,100,38.88000107
20070620,50887000,2300,38.88000107
20070620,50888000,300,38.88000107
20070620,50889000,300,38.88999939
20070620,50889000,200,38.88000107
20070620,50889000,100,38.88000107
20070620,50889000,700,38.88000107
20070620,50889000,100,38.88000107
20070620,50889000,100,38.88000107
20070620,50889000,100,38.88000107
20070620,50890000,100,38.86999893
20070620,50890000,200,38.88000107
20070620,50891000,100,38.88999939
20070620,50894000,200,38.88000107
20070620,50894000,400,38.88000107
20070620,50894000,100,38.88000107
20070620,50896000,400,38.86999893
20070620,50897000,200,38.88000107
20070620,50897000,300,38.88000107
20070620,50898000,100,38.88000107
20070620,50901000,200,38.88000107
20070620,50902000,100,38.86999893
20070620,50902000,100,38.86999893
20070620,50903000,100,38.86999893
20070620,50906000,400,38.88000107
20070620,50910000,3700,38.88000107
20070620,50911000,100,38.88000107
20070620,50911000,300,38.88999939
20070620,50911000,100,38.88999939
20070620,50919000,100,38.88999939
20070620,50920000,100,38.88999939
20070620,50921000,100,38.88999939
20070620,50921000,100,38.88999939
20070620,50931000,100,38.88000107
20070620,50942000,100,38.88000107
20070620,50948000,100,38.88000107
20070620,50951000,200,38.88999939
20070620,50959000,100,38.88999939
20070620,50959000,100,38.88999939
20070620,50959000,200,38.90000153
20070620,50959000,100,38.90000153
20070620,50959000,400,38.90000153
20070620,50961000,100,38.90000153
20070620,50962000,100,38.90000153
20070620,50963000,100,38.90999985
20070620,50971000,100,38.90000153
20070620,50971000,100,38.90000153
20070620,50971000,500,38.90000153
20070620,50971000,400,38.88999939
20070620,50971000,1000,38.88000107
20070620,50971000,400,38.86999893
20070620,50971000,100,38.86000061
20070620,50971000,100,38.90000153
20070620,50971000,100,38.90000153
20070620,50971000,100,38.90000153
20070620,50971000,400,38.86000061
20070620,50971000,400,38.86000061
20070620,50973000,100,38.90000153
20070620,50973000,200,38.90000153
20070620,50973000,100,38.90000153
20070620,50973000,100,38.90000153
20070620,50973000,200,38.90000153
20070620,50973000,100,38.90000153
20070620,50974000,100,38.90999985
20070620,50977000,100,38.90999985
20070620,50977000,100,38.90999985
20070620,50977000,100,38.90999985
20070620,50983000,100,38.90999985
20070620,50983000,100,38.90200043
20070620,50984000,200,38.90999985
20070620,50984000,100,38.90000153
20070620,50984000,200,38.90000153
20070620,50984000,100,38.88999939
20070620,50984000,100,38.90000153
20070620,50984000,100,38.90000153
20070620,50986000,200,38.90000153
20070620,50987000,100,38.90000153
20070620,50987000,1000,38.90000153
20070620,50987000,100,38.90999985
20070620,50988000,100,38.90999985
20070620,50997000,100,38.91999817
20070620,50997000,100,38.91999817
20070620,51006000,100,38.90999985
20070620,51006000,100,38.91999817
20070620,51013000,200,38.91999817
20070620,51013000,200,38.91999817
20070620,51023000,100,38.91999817
20070620,51032000,100,38.91999817
20070620,51033000,200,38.91999817
20070620,51033000,100,38.91999817
20070620,51033000,100,38.91999817
20070620,51033000,100,38.91999817
20070620,51033000,100,38.90999985
20070620,51033000,100,38.90999985
20070620,51033000,100,38.90999985
20070620,51033000,100,38.90999985
20070620,51035000,300,38.91999817
20070620,51050000,100,38.90999985
20070620,51061000,200,38.91999817
20070620,51087000,100,38.90999985
20070620,51087000,100,38.90999985
20070620,51107000,100,38.90999985
20070620,51108000,600,38.90000153
20070620,51108000,200,38.90000153
20070620,51109000,100,38.90000153
20070620,51109000,100,38.90000153
20070620,51109000,900,38.90000153
20070620,51109000,100,38.90000153
20070620,51109000,100,38.90000153
20070620,51109000,100,38.90000153
20070620,51109000,100,38.90000153
20070620,51109000,400,38.90000153
20070620,51110000,100,38.90000153
20070620,51111000,100,38.88999939
20070620,51139000,200,38.90000153
20070620,51144000,200,38.90000153
20070620,51150000,100,38.88999939
20070620,51150000,100,38.88999939
20070620,51169000,100,38.88999939
20070620,51170000,100,38.90000153
20070620,51176000,100,38.90000153
20070620,51176000,200,38.90000153
20070620,51207000,300,38.90000153
20070620,51229000,100,38.88999939
20070620,51233000,100,38.88999939
20070620,51237000,100,38.90000153
20070620,51238000,100,38.90000153
20070620,51240000,200,38.90000153
20070620,51258000,100,38.88999939
20070620,51262000,100,38.88999939
20070620,51271000,100,38.88999939
20070620,51271000,100,38.88999939
20070620,51291000,100,38.90000153
20070620,51292000,100,38.90000153
20070620,51340000,100,38.88999939
20070620,51355000,100,38.88999939
20070620,51356000,100,38.90000153
20070620,51356000,400,38.90000153
20070620,51356000,400,38.90999985
20070620,51356000,400,38.91999817
20070620,51356000,500,38.91999817
20070620,51356000,100,38.90999985
20070620,51356000,100,38.91999817
20070620,51356000,100,38.91999817
20070620,51356000,100,38.91999817
20070620,51356000,100,38.91999817
20070620,51357000,100,38.91999817
20070620,51357000,100,38.91999817
20070620,51357000,100,38.91999817
20070620,51357000,200,38.91999817
20070620,51357000,100,38.91999817
20070620,51358000,100,38.91999817
20070620,51358000,100,38.91999817
20070620,51358000,100,38.91999817
20070620,51360000,100,38.93000031
20070620,51361000,900,38.93000031
20070620,51361000,100,38.93000031
20070620,51363000,200,38.93000031
20070620,51364000,200,38.93999863
20070620,51373000,100,38.93000031
20070620,51375000,100,38.93999863
20070620,51380000,100,38.93000031
20070620,51380000,400,38.93000031
20070620,51381000,100,38.93999863
20070620,51382000,100,38.93999863
20070620,51382000,100,38.93999863
20070620,51382000,100,38.93999863
20070620,51382000,100,38.93000031
20070620,51382000,100,38.93999863
20070620,51382000,200,38.93999863
20070620,51382000,100,38.93000031
20070620,51382000,100,38.93000031
20070620,51382000,100,38.93000031
20070620,51383000,100,38.93000031
20070620,51385000,100,38.93999863
20070620,51408000,100,38.93000031
20070620,51419000,100,38.91999817
20070620,51433000,100,38.93000031
20070620,51433000,800,38.93000031
20070620,51433000,100,38.93000031
20070620,51433000,100,38.93000031
20070620,51433000,100,38.93000031
20070620,51433000,200,38.93000031
20070620,51435000,200,38.93000031
20070620,51439000,100,38.93000031
20070620,51443000,100,38.93000031
20070620,51443000,100,38.91999817
20070620,51449000,100,38.91999817
20070620,51465000,100,38.93000031
20070620,51466000,100,38.93000031
20070620,51494000,100,38.93000031
20070620,51494000,100,38.93000031
20070620,51494000,100,38.93000031
20070620,51495000,100,38.93000031
20070620,51504000,100,38.93999863
20070620,51518000,100,38.93000031
20070620,51520000,200,38.93000031
20070620,51520000,300,38.93000031
20070620,51520000,100,38.93000031
20070620,51520000,500,38.91999817
20070620,51520000,100,38.91999817
20070620,51520000,100,38.91999817
20070620,51520000,300,38.91999817
20070620,51520000,100,38.91999817
20070620,51521000,100,38.91999817
20070620,51521000,200,38.91999817
20070620,51521000,300,38.91999817
20070620,51521000,100,38.91999817
20070620,51521000,300,38.91999817
20070620,51521000,1100,38.91999817
20070620,51522000,100,38.90999985
20070620,51522000,100,38.90999985
20070620,51522000,100,38.90999985
20070620,51522000,100,38.90999985
20070620,51522000,100,38.90999985
20070620,51522000,100,38.90999985
20070620,51563000,100,38.90000153
20070620,51567000,200,38.90000153
20070620,51569000,100,38.90000153
20070620,51570000,500,38.90000153
20070620,51573000,100,38.90000153
20070620,51590000,100,38.90000153
20070620,51590000,100,38.90000153
20070620,51590000,100,38.90000153
20070620,51590000,100,38.90000153
20070620,51590000,100,38.90000153
20070620,51590000,100,38.90000153
20070620,51590000,100,38.88999939
20070620,51590000,100,38.88000107
20070620,51590000,100,38.88000107
20070620,51596000,100,38.88000107
20070620,51600000,100,38.88000107
20070620,51604000,100,38.88000107
20070620,51604000,100,38.88000107
20070620,51605000,100,38.88000107
20070620,51605000,600,38.88000107
20070620,51605000,100,38.88000107
20070620,51608000,100,38.88000107
20070620,51608000,100,38.88000107
20070620,51608000,200,38.88000107
20070620,51609000,100,38.88999939
20070620,51611000,100,38.88000107
20070620,51613000,100,38.88000107
20070620,51614000,100,38.86999893
20070620,51624000,100,38.86999893
20070620,51628000,100,38.88000107
20070620,51628000,100,38.86999893
20070620,51628000,100,38.86999893
20070620,51628000,300,38.86999893
20070620,51628000,100,38.86999893
20070620,51629000,100,38.86999893
20070620,51629000,200,38.86999893
20070620,51629000,600,38.86999893
20070620,51629000,600,38.86999893
20070620,51629000,200,38.86999893
20070620,51629000,100,38.86999893
20070620,51629000,200,38.86999893
20070620,51629000,400,38.86000061
20070620,51629000,200,38.86000061
20070620,51631000,100,38.86000061
20070620,51631000,100,38.86000061
20070620,51632000,100,38.86000061
20070620,51632000,100,38.86000061
20070620,51633000,100,38.86000061
20070620,51633000,300,38.84999847
20070620,51639000,100,38.86000061
20070620,51646000,100,38.84999847
20070620,51647000,100,38.84999847
20070620,51647000,100,38.84999847
20070620,51648000,100,38.84999847
20070620,51648000,200,38.84999847
20070620,51648000,100,38.84999847
20070620,51648000,100,38.84999847
20070620,51648000,200,38.84000015
20070620,51648000,100,38.84999847
20070620,51648000,100,38.84000015
20070620,51653000,100,38.84000015
20070620,51654000,100,38.84000015
20070620,51669000,400,38.84999847
20070620,51669000,100,38.84999847
20070620,51669000,100,38.86000061
20070620,51669000,100,38.86000061
20070620,51669000,100,38.86000061
20070620,51669000,100,38.86000061
20070620,51669000,100,38.86000061
20070620,51669000,100,38.86000061
20070620,51669000,100,38.86000061
20070620,51670000,200,38.86000061
20070620,51670000,100,38.86000061
20070620,51671000,200,38.86999893
20070620,51683000,100,38.88000107
20070620,51683000,100,38.88000107
20070620,51683000,100,38.86999893
20070620,51683000,100,38.86999893
20070620,51683000,100,38.86999893
20070620,51685000,100,38.86999893
20070620,51685000,100,38.86000061
20070620,51685000,100,38.86000061
20070620,51685000,100,38.86000061
20070620,51690000,200,38.84999847
20070620,51690000,100,38.84999847
20070620,51704000,100,38.84999847
20070620,51713000,300,38.84999847
20070620,51722000,100,38.84999847
20070620,51722000,100,38.84999847
20070620,51739000,100,38.84999847
20070620,51753000,100,38.84000015
20070620,51753000,200,38.84000015
20070620,51753000,300,38.84000015
20070620,51753000,100,38.84000015
20070620,51753000,100,38.84000015
20070620,51753000,100,38.84000015
20070620,51753000,200,38.84000015
20070620,51753000,400,38.84000015
20070620,51753000,100,38.83000183
20070620,51753000,100,38.84000015
20070620,51753000,100,38.83000183
20070620,51753000,100,38.83000183
20070620,51753000,100,38.83000183
20070620,51754000,300,38.83000183
20070620,51754000,300,38.83000183
20070620,51755000,100,38.83000183
20070620,51755000,100,38.83000183
20070620,51755000,200,38.83000183
20070620,51755000,100,38.83000183
20070620,51755000,100,38.83000183
20070620,51756000,100,38.81999969
20070620,51756000,200,38.81999969
20070620,51757000,100,38.81999969
20070620,51757000,100,38.81999969
20070620,51758000,300,38.81999969
20070620,51758000,100,38.81999969
20070620,51758000,500,38.81999969
20070620,51758000,100,38.81000137
20070620,51758000,100,38.81000137
20070620,51761000,200,38.81000137
20070620,51761000,100,38.81000137
20070620,51761000,100,38.81000137
20070620,51761000,100,38.81000137
20070620,51769000,100,38.81999969
20070620,51770000,100,38.83000183
20070620,51776000,300,38.81999969
20070620,51781000,100,38.81999969
20070620,51790000,100,38.83000183
20070620,51790000,500,38.83000183
20070620,51790000,100,38.84000015
20070620,51793000,1300,38.84999847
20070620,51794000,100,38.84999847
20070620,51795000,100,38.86000061
20070620,51798000,100,38.86999893
20070620,51802000,100,38.86999893
20070620,51803000,100,38.86999893
20070620,51807000,100,38.88000107
20070620,51807000,100,38.88000107
20070620,51807000,100,38.88000107
20070620,51808000,100,38.88000107
20070620,51812000,100,38.88000107
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51818000,100,38.88999939
20070620,51819000,100,38.88999939
20070620,51819000,800,38.88999939
20070620,51821000,100,38.90000153
20070620,51822000,200,38.90999985
20070620,51822000,200,38.91999817
20070620,51823000,300,38.90999985
20070620,51827000,100,38.90999985
20070620,51837000,100,38.90999985
20070620,51837000,100,38.90999985
20070620,51837000,100,38.90999985
20070620,51837000,100,38.90999985
20070620,51837000,100,38.90999985
20070620,51837000,100,38.90999985
20070620,51837000,800,38.90999985
20070620,51838000,100,38.88999939
20070620,51845000,100,38.88999939
20070620,51845000,100,38.86999893
20070620,51845000,100,38.88000107
20070620,51845000,100,38.86999893
20070620,51845000,100,38.86999893
20070620,51845000,100,38.88000107
20070620,51845000,400,38.86999893
20070620,51845000,100,38.86999893
20070620,51845000,100,38.86999893
20070620,51845000,300,38.86999893
20070620,51845000,100,38.86999893
20070620,51845000,400,38.86000061
20070620,51845000,300,38.86000061
20070620,51845000,100,38.86999893
20070620,51845000,100,38.86999893
20070620,51845000,200,38.86999893
20070620,51845000,100,38.86000061
20070620,51845000,1600,38.86000061
20070620,51845000,100,38.86000061
20070620,51845000,100,38.86000061
20070620,51845000,200,38.86999893
20070620,51845000,100,38.86000061
20070620,51845000,100,38.86999893
20070620,51846000,100,38.86000061
20070620,51846000,100,38.86999893
20070620,51846000,100,38.86999893
20070620,51850000,400,38.86000061
20070620,51853000,100,38.86000061
20070620,51853000,100,38.86000061
20070620,51853000,100,38.86000061
20070620,51856000,200,38.86999893
20070620,51869000,300,38.88000107
20070620,51872000,100,38.86999893
20070620,51885000,100,38.86999893
20070620,51898000,300,38.86999893
20070620,51898000,100,38.86999893
20070620,51899000,100,38.86000061
20070620,51902000,100,38.86000061
20070620,51902000,100,38.84999847
20070620,51902000,100,38.84999847
20070620,51906000,600,38.84999847
20070620,51908000,100,38.86000061
20070620,51918000,100,38.86000061
20070620,51918000,100,38.86000061
20070620,51918000,400,38.86000061
20070620,51941000,100,38.86000061
20070620,51944000,200,38.86000061
20070620,51945000,100,38.86000061
20070620,51964000,100,38.84999847
20070620,51965000,100,38.84999847
20070620,51966000,200,38.84999847
20070620,51966000,100,38.84999847
20070620,51966000,100,38.84999847
20070620,51966000,200,38.84999847
20070620,51966000,100,38.84999847
20070620,51966000,100,38.84999847
20070620,51966000,100,38.84999847
20070620,51966000,400,38.84999847
20070620,51967000,400,38.84000015
20070620,51967000,100,38.84000015
20070620,51967000,200,38.84000015
20070620,51968000,100,38.84000015
20070620,51968000,100,38.84000015
20070620,51968000,100,38.84000015
20070620,51969000,400,38.84000015
20070620,51973000,100,38.84000015
20070620,51985000,100,38.84000015
20070620,51985000,100,38.84000015
20070620,51996000,100,38.83000183
20070620,51996000,400,38.83000183
20070620,51998000,100,38.83000183
20070620,51999000,100,38.83000183
20070620,51999000,600,38.83000183
20070620,52002000,100,38.83000183
20070620,52004000,100,38.83000183
20070620,52009000,100,38.83000183
20070620,52015000,100,38.83000183
20070620,52023000,100,38.83000183
20070620,52026000,300,38.83000183
20070620,52026000,600,38.84000015
20070620,52026000,100,38.83000183
20070620,52028000,100,38.84000015
20070620,52028000,100,38.84000015
20070620,52028000,100,38.84999847
20070620,52028000,100,38.84999847
20070620,52028000,100,38.84999847
20070620,52028000,800,38.84999847
20070620,52028000,100,38.84999847
20070620,52028000,300,38.84999847
20070620,52028000,700,38.83000183
20070620,52029000,100,38.84000015
20070620,52029000,100,38.84000015
20070620,52029000,100,38.84000015
20070620,52040000,100,38.84000015
20070620,52049000,100,38.84000015
20070620,52050000,200,38.84999847
20070620,52053000,100,38.86000061
20070620,52061000,100,38.86999893
20070620,52066000,100,38.86999893
20070620,52067000,100,38.86000061
20070620,52088000,100,38.84999847
20070620,52089000,200,38.86000061
20070620,52089000,100,38.86000061
20070620,52090000,200,38.86000061
20070620,52090000,200,38.86999893
20070620,52094000,200,38.86000061
20070620,52100000,400,38.86999893
20070620,52102000,100,38.88999939
20070620,52105000,100,38.90999985
20070620,52105000,100,38.90999985
20070620,52105000,200,38.90999985
20070620,52106000,100,38.90000153
20070620,52113000,100,38.91999817
20070620,52113000,100,38.91999817
20070620,52114000,100,38.91999817
20070620,52114000,100,38.90999985
20070620,52114000,100,38.90000153
20070620,52114000,100,38.90999985
20070620,52114000,100,38.90999985
20070620,52114000,100,38.90999985
20070620,52114000,100,38.90000153
20070620,52121000,200,38.90000153
20070620,52121000,100,38.88999939
20070620,52121000,200,38.88999939
20070620,52122000,100,38.88000107
20070620,52122000,100,38.88000107
20070620,52122000,200,38.88000107
20070620,52122000,100,38.88000107
20070620,52137000,100,38.86999893
20070620,52138000,100,38.86000061
20070620,52140000,100,38.88000107
20070620,52142000,100,38.86999893
20070620,52147000,100,38.88000107
20070620,52147000,100,38.88000107
20070620,52147000,100,38.88999939
20070620,52147000,100,38.88999939
20070620,52147000,100,38.88999939
20070620,52155000,100,38.88999939
20070620,52157000,100,38.90999985
20070620,52161000,100,38.90999985
20070620,52162000,100,38.90000153
20070620,52190000,100,38.90999985
20070620,52191000,100,38.90999985
20070620,52191000,9700,38.90000153
20070620,52191000,100,38.90999985
20070620,52191000,400,38.90000153
20070620,52195000,200,38.90999985
20070620,52199000,100,38.90000153
20070620,52199000,200,38.90000153
20070620,52199000,100,38.90000153
20070620,52201000,100,38.88999939
20070620,52201000,300,38.88999939
20070620,52201000,100,38.88999939
20070620,52201000,200,38.88999939
20070620,52201000,100,38.88999939
20070620,52201000,200,38.88999939
20070620,52206000,100,38.88999939
20070620,52206000,200,38.88999939
20070620,52213000,100,38.88999939
20070620,52213000,100,38.88999939
20070620,52214000,100,38.88999939
20070620,52258000,100,38.88000107
20070620,52259000,100,38.88000107
20070620,52263000,100,38.88000107
20070620,52284000,100,38.88000107
20070620,52290000,100,38.88000107
20070620,52290000,100,38.88000107
20070620,52292000,300,38.88999939
20070620,52294000,100,38.90000153
20070620,52297000,100,38.90999985
20070620,52301000,100,38.90999985
20070620,52309000,200,38.90999985
20070620,52310000,100,38.91999817
20070620,52310000,200,38.91999817
20070620,52311000,100,38.91999817
20070620,52323000,100,38.93000031
20070620,52324000,100,38.91999817
20070620,52324000,100,38.91999817
20070620,52329000,100,38.93999863
20070620,52330000,200,38.93000031
20070620,52332000,100,38.91999817
20070620,52350000,100,38.93999863
20070620,52350000,100,38.93999863
20070620,52350000,300,38.93999863
20070620,52351000,100,38.93999863
20070620,52351000,100,38.93999863
20070620,52351000,100,38.93999863
20070620,52368000,100,38.93999863
20070620,52370000,100,38.93999863
20070620,52372000,100,38.93999863
20070620,52372000,100,38.93999863
20070620,52372000,100,38.93999863
20070620,52372000,200,38.93999863
20070620,52372000,100,38.93000031
20070620,52372000,200,38.93000031
20070620,52372000,100,38.93000031
20070620,52373000,100,38.93000031
20070620,52373000,100,38.91999817
20070620,52373000,100,38.91999817
20070620,52377000,100,38.90999985
20070620,52382000,100,38.90999985
20070620,52400000,100,38.90999985
20070620,52400000,100,38.90999985
20070620,52400000,600,38.90999985
20070620,52400000,100,38.90999985
20070620,52400000,500,38.90000153
20070620,52400000,100,38.90000153
20070620,52400000,100,38.90000153
20070620,52400000,200,38.90000153
20070620,52400000,800,38.90000153
20070620,52400000,100,38.90000153
20070620,52401000,1000,38.90000153
20070620,52401000,100,38.90000153
20070620,52402000,100,38.90000153
20070620,52404000,100,38.88999939
20070620,52406000,100,38.88999939
20070620,52418000,1200,38.90000153
20070620,52418000,1000,38.90000153
20070620,52418000,200,38.90000153
20070620,52419000,1300,38.90000153
20070620,52421000,100,38.88999939
20070620,52430000,100,38.88999939
20070620,52432000,1200,38.90000153
20070620,52447000,100,38.88999939
20070620,52447000,100,38.88999939
20070620,52447000,100,38.88999939
20070620,52448000,100,38.88000107
20070620,52449000,100,38.86999893
20070620,52467000,100,38.86999893
20070620,52479000,100,38.86000061
20070620,52479000,700,38.86999893
20070620,52483000,300,38.86999893
20070620,52489000,100,38.86000061
20070620,52502000,100,38.86000061
20070620,52512000,100,38.86000061
20070620,52515000,100,38.86000061
20070620,52515000,200,38.86000061
20070620,52516000,100,38.86000061
20070620,52516000,100,38.84999847
20070620,52518000,100,38.84999847
20070620,52518000,100,38.83000183
20070620,52518000,100,38.83000183
20070620,52520000,300,38.83000183
20070620,52520000,100,38.83000183
20070620,52527000,200,38.83000183
20070620,52527000,200,38.84000015
20070620,52530000,100,38.83000183
20070620,52540000,200,38.84000015
20070620,52591000,100,38.84999847
20070620,52607000,100,38.84999847
20070620,52608000,100,38.84000015
20070620,52611000,100,38.84000015
20070620,52612000,100,38.84000015
20070620,52612000,100,38.84000015
20070620,52612000,100,38.83000183
20070620,52612000,100,38.83000183
20070620,52613000,100,38.83000183
20070620,52619000,100,38.83000183
20070620,52622000,100,38.83000183
20070620,52623000,100,38.83000183
20070620,52632000,300,38.83800125
20070620,52641000,100,38.83000183
20070620,52647000,100,38.83000183
20070620,52647000,200,38.83000183
20070620,52647000,300,38.83000183
20070620,52647000,200,38.83000183
20070620,52647000,100,38.83000183
20070620,52647000,100,38.83000183
20070620,52648000,300,38.83000183
20070620,52648000,100,38.83000183
20070620,52648000,100,38.83000183
20070620,52648000,400,38.83000183
20070620,52649000,100,38.81999969
20070620,52650000,100,38.83000183
20070620,52657000,200,38.81999969
20070620,52658000,100,38.81999969
20070620,52659000,100,38.81999969
20070620,52659000,100,38.81999969
20070620,52659000,200,38.81999969
20070620,52659000,400,38.81999969
20070620,52659000,100,38.81999969
20070620,52660000,100,38.81999969
20070620,52660000,100,38.81999969
20070620,52660000,100,38.81999969
20070620,52660000,400,38.81999969
20070620,52660000,100,38.81999969
20070620,52660000,400,38.81999969
20070620,52661000,100,38.81000137
20070620,52661000,100,38.81000137
20070620,52663000,500,38.81000137
20070620,52663000,500,38.81000137
20070620,52665000,600,38.81000137
20070620,52666000,100,38.81000137
20070620,52667000,300,38.81000137
20070620,52667000,200,38.81000137
20070620,52671000,100,38.79999924
20070620,52671000,100,38.79999924
20070620,52672000,100,38.79000092
20070620,52672000,100,38.77999878
20070620,52673000,100,38.77999878
20070620,52673000,100,38.77999878
20070620,52676000,100,38.77999878
20070620,52677000,200,38.77999878
20070620,52679000,100,38.77000046
20070620,52680000,100,38.75999832
20070620,52680000,100,38.75999832
20070620,52684000,900,38.75999832
20070620,52684000,100,38.75999832
20070620,52684000,100,38.75999832
20070620,52685000,100,38.75999832
20070620,52685000,100,38.75999832
20070620,52687000,100,38.77999878
20070620,52687000,100,38.77999878
20070620,52690000,100,38.79000092
20070620,52691000,500,38.79999924
20070620,52691000,100,38.79000092
20070620,52716000,100,38.79999924
20070620,52730000,100,38.81999969
20070620,52732000,100,38.79999924
20070620,52734000,100,38.79999924
20070620,52757000,100,38.79000092
20070620,52757000,200,38.79000092
20070620,52758000,100,38.79000092
20070620,52758000,100,38.79000092
20070620,52758000,100,38.79000092
20070620,52773000,100,38.79000092
20070620,52780000,100,38.79999924
20070620,52781000,300,38.79999924
20070620,52801000,600,38.79999924
20070620,52801000,200,38.79999924
20070620,52801000,100,38.79999924
20070620,52802000,200,38.79999924
20070620,52804000,300,38.79999924
20070620,52831000,100,38.81000137
20070620,52831000,100,38.81000137
20070620,52832000,100,38.79999924
20070620,52834000,100,38.79999924
20070620,52847000,400,38.81999969
20070620,52847000,7700,38.79999924
20070620,52848000,100,38.83000183
20070620,52849000,400,38.83000183
20070620,52854000,200,38.83000183
20070620,52863000,100,38.81999969
20070620,52873000,100,38.83000183
20070620,52898000,900,38.81999969
20070620,52904000,200,38.81999969
20070620,52905000,1100,38.81999969
20070620,52908000,100,38.81999969
20070620,52930000,100,38.81999969
20070620,52932000,800,38.81999969
20070620,52943000,100,38.81999969
20070620,52958000,100,38.82099915
20070620,52963000,100,38.81999969
20070620,52963000,600,38.81999969
20070620,52963000,200,38.81999969
20070620,52963000,100,38.81999969
20070620,52963000,100,38.81999969
20070620,52963000,300,38.81999969
20070620,52964000,200,38.81999969
20070620,52964000,100,38.81999969
20070620,52970000,100,38.81000137
20070620,52971000,500,38.81000137
20070620,52979000,100,38.81000137
20070620,52982000,100,38.81000137
20070620,52982000,600,38.81000137
20070620,52983000,100,38.81000137
20070620,52984000,200,38.81000137
20070620,52986000,200,38.81000137
20070620,52986000,100,38.81000137
20070620,52986000,100,38.81000137
20070620,52997000,100,38.81000137
20070620,52998000,100,38.81000137
20070620,53002000,100,38.79999924
20070620,53002000,300,38.79999924
20070620,53002000,100,38.81000137
20070620,53002000,100,38.81000137
20070620,53003000,400,38.79999924
20070620,53003000,800,38.79999924
20070620,53026000,100,38.81000137
20070620,53026000,100,38.81000137
20070620,53026000,100,38.81000137
20070620,53026000,100,38.81000137
20070620,53027000,100,38.81000137
20070620,53031000,100,38.81999969
20070620,53032000,100,38.81999969
20070620,53032000,100,38.81999969
20070620,53032000,100,38.83000183
20070620,53034000,100,38.83000183
20070620,53040000,100,38.84000015
20070620,53040000,200,38.84000015
20070620,53042000,100,38.84000015
20070620,53057000,200,38.81999969
20070620,53073000,100,38.84000015
20070620,53073000,400,38.84000015
20070620,53089000,200,38.84000015
20070620,53089000,100,38.84000015
20070620,53099000,100,38.81999969
20070620,53107000,100,38.81999969
20070620,53107000,100,38.81999969
20070620,53107000,400,38.81999969
20070620,53116000,200,38.81999969
20070620,53116000,300,38.81999969
20070620,53116000,100,38.81999969
20070620,53116000,100,38.81999969
20070620,53116000,100,38.81999969
20070620,53117000,200,38.81999969
20070620,53124000,100,38.81000137
20070620,53141000,100,38.81999969
20070620,53141000,100,38.81999969
20070620,53141000,100,38.83000183
20070620,53142000,500,38.81999969
20070620,53142000,100,38.83000183
20070620,53164000,200,38.81999969
20070620,53164000,100,38.81999969
20070620,53165000,200,38.81000137
20070620,53165000,100,38.81000137
20070620,53165000,100,38.81000137
20070620,53165000,100,38.81000137
20070620,53165000,100,38.79999924
20070620,53168000,100,38.81000137
20070620,53174000,100,38.79999924
20070620,53202000,500,38.81000137
20070620,53203000,100,38.81000137
20070620,53205000,100,38.81000137
20070620,53207000,200,38.81999969
20070620,53207000,200,38.83000183
20070620,53209000,100,38.84000015
20070620,53209000,100,38.84000015
20070620,53209000,100,38.84000015
20070620,53213000,100,38.84000015
20070620,53219000,100,38.83000183
20070620,53219000,100,38.83000183
20070620,53219000,300,38.83000183
20070620,53225000,100,38.84000015
20070620,53225000,100,38.84000015
